HT,y,x
35.15,39.429451093867435,-120.33773901003548
35.15,39.42705908334588,-120.33164444090858
35.15,39.42592988026898,-120.32874756098667
35.14,39.42476159868071,-120.33794347628613
35.14,39.42349331624445,-120.32921839798165
35.14,39.42202472832345,-120.33168221414653
35.12,39.42713984446713,-120.33156315067373
35.11,39.4309101673157,-120.3356474495004
35.11,39.430365504938706,-120.33222423775551
35.11,39.42858631634321,-120.33198795291895
35.11,39.42425905362207,-120.33671629349017
35.1,39.42946585930453,-120.33701693751101
35.1,39.428200397433386,-120.33026765321067
35.1,39.427206234231264,-120.33164657824537
35.1,39.42527533071003,-120.33656904669272
35.1,39.42538364950821,-120.3334797502077
35.09,39.42878589603907,-120.33501362772078
35.09,39.42426502384705,-120.33113184701949
35.08,39.42981072604767,-120.33718406150066
35.08,39.426688946486586,-120.3316504389574
35.08,39.42589081886165,-120.33056399897463
35.08,39.42425273271617,-120.33156387261431
35.08,39.42259239047301,-120.32980529678825
35.07,39.42874690827484,-120.33604245207358
35.06,39.42810413387625,-120.33783307601387
35.06,39.42531582142806,-120.3366435683223
35.06,39.42202585166082,-120.33051929625263
35.05,39.423827024170784,-120.33610718065349
35.05,39.42386783166513,-120.3346064428494
35.04,39.42911663717572,-120.33608481225876
35.04,39.42561269359644,-120.32811739670963
35.03,39.430750491276726,-120.33584702430493
35.03,39.42706744408696,-120.3365553889259
35.03,39.4249100955699,-120.3359950220181
35.03,39.42419740412884,-120.33350798597368
35.02,39.42878931028288,-120.3338392595582
35.02,39.429054252850094,-120.3316762647104
35.02,39.42659524172202,-120.32966713095318
35.02,39.424808690014515,-120.32979193519428
35.01,39.43094368858874,-120.33603468311344
35.01,39.42402213129896,-120.32938813679908
35.0,39.429926120913876,-120.33017040924966
35.0,39.424290763431415,-120.33808445622772
35.0,39.42209138707999,-120.33250491417719
34.99,39.429387055251006,-120.3353295019727
34.98,39.42388520840106,-120.33331577692445
34.97,39.42892742169865,-120.33388676795123
34.97,39.425546537706644,-120.33520812434081
34.96,39.43000567036958,-120.33254887433931
34.96,39.425723666630496,-120.33908640621848
34.96,39.4249191159558,-120.32849691253666
34.95,39.42941891482962,-120.33540105766326
34.95,39.42644151706285,-120.33840024027961
34.95,39.42496196169866,-120.33753978659162
34.95,39.42527580878924,-120.32957691585533
34.95,39.42282481043898,-120.33817392664618
34.94,39.42231385232349,-120.33717412212123
34.93,39.429469700690305,-120.33579422223701
34.93,39.42333776394453,-120.32944361682497
34.92,39.42766876418692,-120.3360835982573
34.92,39.42441096454297,-120.33743506136247
34.92,39.42418969350364,-120.3349352836853
34.92,39.42298632002383,-120.33750240120732
34.91,39.43093728772251,-120.33551134677619
34.91,39.42585415645126,-120.32977581471775
34.9,39.42620353539918,-120.33454947087391
34.89,39.42654152431876,-120.33655624502298
34.88,39.42934201164014,-120.33476864658651
34.87,39.42588521356063,-120.33943283447194
34.87,39.4250201451737,-120.33808089758516
34.87,39.4248663866432,-120.33732513011023
34.87,39.4243656651646,-120.33048784448471
34.87,39.423213382798835,-120.32904942406951
34.86,39.429711204218755,-120.33615604562605
34.86,39.42876759391017,-120.33922477254193
34.86,39.42215585427655,-120.33435688239359
34.85,39.424405665554616,-120.3385723662801
34.83,39.42247437099548,-120.3373868758364
34.82,39.426207766373366,-120.33661108870373
34.82,39.42658292198479,-120.33190481751333
34.82,39.42602489682433,-120.33391845153622
34.81,39.42485370379156,-120.3298437703084
34.8,39.42620899210854,-120.33646608675664
34.8,39.424314787178666,-120.33754739484087
34.8,39.42253748466953,-120.33785695556581
34.79,39.43016041464453,-120.33242031470569
34.79,39.4263510677347,-120.33783589869631
34.79,39.42201229423218,-120.33058734017956
34.78,39.42967036357274,-120.33381511624845
34.78,39.42885535951331,-120.33498904725504
34.78,39.4234055993791,-120.33808289491081
34.77,39.430871774168594,-120.33634928589373
34.77,39.428591877589746,-120.33927338700576
34.77,39.42603535279824,-120.33113479959977
34.77,39.42603259587599,-120.32837086106522
34.77,39.42417115825788,-120.33174182490102
34.77,39.4245410964414,-120.32969990823752
34.76,39.429501829462595,-120.33711414695586
34.76,39.427133010133595,-120.33340283547801
34.76,39.425994921098884,-120.33823447492586
34.75,39.42758285348957,-120.33600556848175
34.75,39.42776983619097,-120.33025287678906
34.75,39.42601526368107,-120.33429081214071
34.74,39.424907949781385,-120.33855127498747
34.73,39.4301654510856,-120.33720914696207
34.73,39.42858632533906,-120.33481166630904
34.73,39.428548280439834,-120.33444712899826
34.73,39.42481783099505,-120.33076453426338
34.72,39.428856921172496,-120.33377768382053
34.72,39.42457265560786,-120.33083774966887
34.71,39.43068562443039,-120.33737599009237
34.71,39.429536141824464,-120.33356292088425
34.71,39.42550174242525,-120.33024841256123
34.7,39.42425218885144,-120.33522338254957
34.69,39.42955209745763,-120.3355195890405
34.69,39.4284186143058,-120.33468126039571
34.69,39.42505978481576,-120.33390156006385
34.69,39.42273149677788,-120.33794793513424
34.66,39.43009558976839,-120.3339492710919
34.66,39.429266991975254,-120.33468224429618
34.66,39.42873595641504,-120.33503280539139
34.66,39.42376843004283,-120.33047633629263
34.65,39.42992932255183,-120.3339041956329
34.65,39.427733566102404,-120.33737837518328
34.65,39.42365294288988,-120.33596247026232
34.64,39.42346694358412,-120.33055442142899
34.63,39.429985448332374,-120.33417800531865
34.63,39.43031434488691,-120.33238842802236
34.63,39.42345105183269,-120.33475391697122
34.62,39.42869862948837,-120.33637729550841
34.62,39.4258151629353,-120.33543383303295
34.62,39.425483628887676,-120.3321447615751
34.62,39.423536070785815,-120.32928157272865
34.6,39.42615093451609,-120.33897891508677
34.6,39.4267815292006,-120.3358147376027
34.6,39.42656424416145,-120.3300079061211
34.6,39.424328064959596,-120.33058397628
34.59,39.430381997096674,-120.33283587055683
34.58,39.4259546534569,-120.33454868949407
34.57,39.42946919692033,-120.3343155148893
34.57,39.4292754030628,-120.3344548751368
34.57,39.42550087794251,-120.32983609307584
34.57,39.423442890346664,-120.33572055986176
34.57,39.42371942789312,-120.32961122382206
34.56,39.42838511365584,-120.3319793422681
34.56,39.42649073376009,-120.32871018817191
34.55,39.43102351619415,-120.3378558254757
34.55,39.42527695221077,-120.33304314405255
34.54,39.42915659429764,-120.33417162431108
34.54,39.425920015249226,-120.3306952241938
34.54,39.422641517238254,-120.32988278041147
34.53,39.426217215442506,-120.33651739022211
34.53,39.42652930990861,-120.33004436547915
34.53,39.42337832474289,-120.33516515263628
34.52,39.42997696445824,-120.33338734058772
34.52,39.4285838447727,-120.3345926715129
34.52,39.42600906486869,-120.33733044269287
34.52,39.42423884816422,-120.33552175020127
34.52,39.422547431918424,-120.33540041861986
34.52,39.422446705390676,-120.33502646795503
34.52,39.42292868574348,-120.330478370423
34.5,39.429220756543906,-120.33477541102658
34.5,39.427095237996646,-120.33146297824788
34.49,39.43081399137536,-120.33575979545007
34.49,39.42636164989659,-120.332737600868
34.49,39.42334088923123,-120.32984458309197
34.48,39.428310103226615,-120.33471664662035
34.48,39.42702589108801,-120.33583820589804
34.48,39.426434098824906,-120.33158702316338
34.48,39.42580668702371,-120.33464321374059
34.48,39.42603593507203,-120.33312242706715
34.47,39.42988986735588,-120.33396333837086
34.47,39.43001221232039,-120.3299697571807
34.46,39.428375046727325,-120.33471474907455
34.46,39.426258111280326,-120.33089633377746
34.46,39.424183352977806,-120.33542995092492
34.45,39.43072998646719,-120.33673680456967
34.45,39.428481297857005,-120.3346907043541
34.45,39.42649805767734,-120.33478408702967
34.44,39.42485593349154,-120.33163803287422
34.44,39.42414209489286,-120.33082297059485
34.43,39.42911713898404,-120.33423076627128
34.43,39.42565358022653,-120.33892898825368
34.43,39.42507001297286,-120.3308876201206
34.43,39.42448617832194,-120.32928112402108
34.42,39.42907551937134,-120.33582828501095
34.42,39.42636439112145,-120.3370285301029
34.41,39.42910893737444,-120.33186473918393
34.41,39.42422419983965,-120.3298090519206
34.4,39.42510336496283,-120.33770961741413
34.4,39.42536130941277,-120.33433247275475
34.39,39.428295046975165,-120.33752306842429
34.39,39.42362232008844,-120.33060785739528
34.37,39.429856503482206,-120.33612119750593
34.37,39.426454473710734,-120.33865919150054
34.37,39.42303529482166,-120.328091461927
34.36,39.424890913154066,-120.3321105574135
34.36,39.4243791167656,-120.32940184096114
34.35,39.429647800269,-120.33443754949624
34.35,39.42879493595519,-120.3349682614106
34.35,39.42545163993342,-120.32874063396402
34.35,39.42411652610136,-120.33488587912157
34.34,39.42950865227812,-120.33425637268743
34.34,39.429126494215545,-120.3359427740045
34.34,39.428075956414105,-120.33732650354156
34.34,39.42475012026189,-120.3387878189896
34.34,39.42422564736961,-120.32989437628767
34.33,39.423714999493804,-120.33578992618202
34.33,39.423113128758594,-120.33760661582032
34.32,39.42969314695971,-120.333423022487
34.32,39.42784186196276,-120.33711265924225
34.32,39.42445565106754,-120.33522066084178
34.32,39.42258850831651,-120.33949833389964
34.32,39.42385209882691,-120.32876011769888
34.31,39.429151513325124,-120.33503032997638
34.31,39.42817776414285,-120.33218675611349
34.31,39.42618828979124,-120.33147824270478
34.31,39.42214050522985,-120.33026790026099
34.29,39.42715329930402,-120.33561542238456
34.29,39.42519607510282,-120.33826260819347
34.28,39.427107349417106,-120.33130960190519
34.28,39.4259771882733,-120.33110267652792
34.28,39.42412368663289,-120.32966542250136
34.28,39.42247807354582,-120.33746085778051
34.27,39.429262654672165,-120.33826801897236
34.27,39.42957622692242,-120.33368578147027
34.27,39.4299657510109,-120.32983258715039
34.26,39.42939173049363,-120.3345191296533
34.26,39.42924768856185,-120.33491798563904
34.25,39.42419934521909,-120.32993380313587
34.24,39.430504612153534,-120.33189639101143
34.24,39.42652101448116,-120.33744597330988
34.24,39.42693983302315,-120.32909488546912
34.24,39.42440868113412,-120.33693742328298
34.24,39.42386648031166,-120.33604804404214
34.23,39.42906192949205,-120.3353873229364
34.23,39.426544689930275,-120.33848421112886
34.23,39.42214265766147,-120.32923863368752
34.22,39.426758130341824,-120.33320117662272
34.22,39.42344815418306,-120.33842472695247
34.22,39.423914349878565,-120.33576155521052
34.22,39.42233608817312,-120.33428557913837
34.22,39.42252055814101,-120.32882328965135
34.21,39.422739095687284,-120.33781725021275
34.21,39.423397595119,-120.33442045870987
34.2,39.430187976903404,-120.33043013871925
34.19,39.430262364815626,-120.33033453274568
34.19,39.424941011683515,-120.33412730929307
34.19,39.42417875067459,-120.33161113672676
34.18,39.42906108197852,-120.33497498309467
34.17,39.42926705470692,-120.33570027045894
34.17,39.42903634009157,-120.3338030442922
34.17,39.42235852904856,-120.33931014931892
34.17,39.42365164282021,-120.32995145201832
34.16,39.43052091418161,-120.33561049322883
34.15,39.430658695207576,-120.33723341173015
34.15,39.42842683837846,-120.33473256522556
34.15,39.42405496190693,-120.33088994860013
34.14,39.42914840468672,-120.33462933127348
34.14,39.428755447197204,-120.33451839315946
34.14,39.425690200069226,-120.33022839814696
34.14,39.42407222124167,-120.3332104466934
34.13,39.42527093684144,-120.33015691659709
34.12,39.42920838603821,-120.33418944026566
34.12,39.42912247411813,-120.33411141107902
34.12,39.42548564173207,-120.33805926511619
34.12,39.424646808024974,-120.3356499663725
34.12,39.424130774203256,-120.3360177774581
34.11,39.42458835766797,-120.33821107397853
34.11,39.42434713130512,-120.33011792697269
34.1,39.429881270738186,-120.33446938644595
34.1,39.42913091982309,-120.33439305443048
34.1,39.42367183997022,-120.33577507972397
34.09,39.42354127974931,-120.32994985168
34.08,39.425827248602445,-120.33912204350028
34.08,39.42555350278203,-120.33924599674133
34.08,39.42564286618347,-120.33814971130401
34.07,39.42855261335145,-120.3347031176908
34.07,39.4241612856537,-120.33803991244498
34.06,39.43038195509164,-120.3323268496301
34.06,39.42921033482929,-120.3357534726449
34.05,39.42426898384539,-120.3296305640352
34.03,39.4241122851958,-120.33615683653836
34.03,39.423966203067934,-120.33115025650633
34.02,39.4291745526875,-120.33537759006835
34.02,39.42873221906827,-120.3344498078531
34.02,39.424563210805424,-120.33093144676197
34.02,39.423756445377606,-120.32984207805525
34.02,39.42368710392734,-120.32907903484492
34.02,39.42270691872156,-120.33034151390962
34.01,39.42896283453541,-120.33481999528203
34.01,39.42853390521625,-120.33461184942057
34.01,39.42879922435339,-120.33189151951593
34.01,39.426653354730796,-120.33715217756226
34.0,39.426199864365834,-120.3349844767651
34.0,39.42512972402028,-120.33919714480328
33.99,39.4261123110561,-120.3394503750411
33.99,39.42567378657791,-120.33577299278329
33.99,39.42483242909605,-120.33083014592687
33.98,39.42608901192234,-120.33734582778412
33.98,39.423913402100055,-120.33382231848492
33.97,39.42596758412363,-120.33429864841955
33.97,39.42548660768943,-120.33666596519022
33.97,39.42445642104764,-120.33179146380633
33.97,39.42385749816899,-120.33377885335274
33.96,39.4245636650942,-120.33139209382804
33.95,39.43048725891794,-120.33651998467312
33.95,39.42962325127839,-120.33631969489605
33.95,39.42814012254725,-120.3384392891863
33.95,39.42412923648817,-120.33440552230016
33.94,39.430604427527484,-120.33699659224206
33.94,39.42930795426488,-120.33572645965691
33.93,39.428672016327695,-120.33465935912108
33.93,39.4267383833608,-120.3306616032891
33.92,39.42963728050819,-120.33388856987636
33.92,39.42701244706008,-120.33845123960926
33.92,39.426930649137674,-120.3383988598238
33.92,39.425025074843155,-120.33800988262101
33.91,39.424110046796024,-120.3333446386989
33.9,39.42639287955908,-120.33262715718693
33.9,39.424767056623686,-120.3360185270944
33.89,39.42947716299783,-120.33362746667244
33.89,39.427353547336004,-120.33701737892467
33.89,39.42701161006033,-120.32956795566858
33.89,39.42402002214751,-120.3332409652438
33.89,39.4221445685657,-120.33876393598199
33.88,39.42950067811819,-120.33929521439964
33.88,39.425621304270905,-120.33455520839225
33.88,39.42355204334563,-120.33304364877316
33.88,39.422410542108025,-120.32826439474208
33.87,39.431005337099336,-120.33591045889392
33.87,39.43043519291392,-120.33242999630873
33.86,39.42910320555267,-120.33485616403132
33.86,39.42852034553121,-120.33467989870282
33.85,39.429142019243244,-120.33179128516689
33.85,39.427289613210206,-120.33664393803755
33.85,39.42541589225819,-120.33632655727577
33.85,39.423891782959394,-120.32893129844615
33.84,39.42450390279998,-120.32974770779417
33.82,39.430232177980834,-120.33057865149672
33.82,39.42909805725988,-120.33469684522963
33.81,39.43091432951838,-120.33335832324941
33.8,39.42832532195303,-120.33214055916514
33.8,39.426357585854404,-120.33655356089253
33.79,39.429867046460295,-120.33384641572479
33.79,39.42905523138815,-120.33694838252943
33.79,39.42900278862243,-120.33623955157458
33.79,39.4238151665542,-120.33135279084675
33.79,39.42389907713215,-120.32986689357061
33.78,39.427619831050485,-120.33572743682797
33.78,39.42605568939892,-120.33103272817684
33.77,39.426066057448935,-120.33903454410336
33.77,39.42431124913584,-120.33335325263856
33.76,39.42978325973463,-120.32991525091578
33.76,39.42433144789098,-120.33788032215651
33.76,39.424145268667246,-120.33839795254032
33.76,39.42426000459301,-120.33532301717344
33.76,39.42281213366702,-120.33532181850185
33.75,39.42956246858976,-120.33736527426659
33.75,39.43022246647233,-120.33224775206206
33.75,39.428010086245784,-120.33025067459783
33.75,39.425780008387875,-120.33241635813657
33.74,39.42565116239232,-120.32843358224021
33.73,39.42901647821993,-120.3348748059039
33.73,39.42857866065157,-120.33392434563726
33.73,39.42841023227534,-120.33027922790612
33.72,39.430913152985056,-120.33785421291299
33.72,39.42567168476597,-120.33499668536263
33.72,39.42470820564568,-120.33913695263011
33.71,39.430038920538784,-120.32988199059749
33.71,39.42372396372377,-120.33856808672549
33.7,39.4290605433928,-120.33632001601092
33.7,39.42582806772182,-120.33902537607301
33.7,39.42650536753949,-120.33109043944371
33.7,39.42409011568893,-120.33339837414191
33.69,39.42966665293173,-120.33707389859484
33.69,39.429219783263214,-120.33565977016153
33.69,39.42803362442529,-120.33388228866208
33.69,39.424950458885284,-120.33403361212794
33.69,39.42471216852138,-120.33277617462197
33.68,39.42979303367638,-120.33106992067007
33.68,39.425641424294476,-120.33806438510027
33.68,39.426310040511105,-120.33244112348272
33.68,39.426171156005545,-120.33299927882447
33.68,39.425011986261616,-120.33520602093837
33.65,39.42749838609569,-120.33601286724165
33.65,39.42545763460122,-120.33676506474444
33.65,39.424984225948876,-120.33002195831125
33.65,39.42276977639002,-120.33956069753899
33.64,39.42634143479503,-120.32973738319836
33.64,39.42361671168574,-120.33947641474836
33.64,39.42356821236243,-120.33958091175226
33.64,39.42364707670357,-120.33793572207267
33.63,39.43037653449635,-120.33758475270916
33.63,39.43017401500617,-120.33286128291977
33.63,39.425014547651635,-120.33695195440998
33.63,39.423494227301134,-120.33962816721755
33.63,39.42538258331899,-120.32871688579935
33.62,39.42872411666895,-120.33643453988019
33.61,39.42533529024669,-120.33562019543433
33.61,39.42554558712287,-120.33095423607006
33.6,39.42937940712511,-120.33879295739236
33.6,39.427550899923425,-120.3344070113273
33.6,39.42731370467569,-120.3314775251603
33.6,39.425789848600076,-120.32995971032501
33.6,39.42342845224182,-120.33486732441345
33.59,39.42325335597147,-120.33944835072806
33.59,39.42417065691696,-120.33077220311655
33.58,39.429963731382465,-120.33238901898044
33.58,39.4252893251523,-120.33696165253923
33.57,39.42981588428306,-120.33401060371266
33.56,39.42919461286575,-120.33786891425288
33.56,39.43012529299842,-120.33042069823051
33.56,39.427359510278905,-120.33708002455292
33.56,39.424918376373824,-120.33373173678821
33.55,39.42947519224323,-120.33923796840521
33.55,39.42440422229442,-120.33182198354282
33.54,39.42467700223256,-120.3302677278107
33.54,39.42330780856413,-120.32991803210837
33.53,39.429106501644334,-120.33497848855436
33.53,39.426507668473796,-120.33774434991057
33.52,39.43105022996332,-120.33776806057769
33.52,39.43067200334425,-120.33309317715403
33.52,39.425733332148035,-120.3348724693127
33.52,39.42316934564963,-120.33274236889847
33.51,39.43064791910292,-120.33261224162742
33.51,39.42898356982174,-120.33184585601784
33.51,39.42417258690526,-120.33798320865388
33.51,39.42366710522817,-120.33042937148961
33.5,39.42916667080321,-120.33425992391822
33.5,39.4258180195317,-120.33509549693864
33.5,39.42267174654525,-120.33963603451276
33.5,39.424272436320564,-120.3312798139375
33.49,39.429341587367716,-120.33865875276138
33.49,39.42897139659205,-120.33380494267396
33.49,39.42847759365867,-120.33461671641145
33.49,39.427104318398534,-120.33859191720612
33.49,39.42628803207086,-120.33222753898501
33.49,39.42418941580514,-120.33137244223572
33.49,39.42196760355078,-120.3317837453322
33.48,39.4297555220947,-120.33935866004214
33.48,39.42890872802378,-120.3376372465155
33.48,39.42346348152813,-120.32890518992714
33.47,39.426184714297776,-120.33061660319196
33.47,39.42425556800447,-120.33354011018925
33.47,39.42351525727653,-120.33072857092995
33.46,39.42484515211601,-120.33599691832347
33.46,39.42500867464663,-120.3299455389907
33.46,39.42279148970728,-120.33750808590192
33.46,39.422713609185536,-120.33776001009021
33.46,39.42228424722749,-120.32912979399201
33.45,39.4284200920631,-120.33245189002855
33.45,39.42215656292865,-120.32861329502636
33.44,39.42989119464091,-120.33252161708408
33.44,39.424999022457634,-120.33494707550032
33.43,39.43011644064312,-120.33250214216997
33.43,39.42788575955268,-120.33036545834827
33.43,39.42456842446371,-120.33826480843584
33.42,39.42434458853249,-120.32938996673359
33.41,39.43013196992619,-120.333998143239
33.41,39.425952358542936,-120.3340510408854
33.41,39.425252643041716,-120.3323319186822
33.41,39.42364753760176,-120.33941431042335
33.41,39.42400583574635,-120.3308124627788
33.4,39.43031479380104,-120.33284911172618
33.4,39.430506956398844,-120.33058832611269
33.4,39.428673982161364,-120.33339966310268
33.4,39.424038301418726,-120.33620409586136
33.39,39.429077462056235,-120.33405957024968
33.39,39.42837256599116,-120.33449575492143
33.39,39.427801319670564,-120.33602012921284
33.39,39.42549962794876,-120.33178671347105
33.39,39.42386983480978,-120.33385580559532
33.38,39.42937420931374,-120.33377383820677
33.38,39.426665339822115,-120.32982454199218
33.38,39.42380173953501,-120.33294776016074
33.38,39.42375510070138,-120.33077470282407
33.37,39.42876881979212,-120.33472901626578
33.37,39.428364812487025,-120.33027572543114
33.37,39.42279069185872,-120.33427229463422
33.37,39.422931881809944,-120.32958274730717
33.36,39.42687633765316,-120.32918211550283
33.34,39.43045056036799,-120.33188991831467
33.34,39.42896732045128,-120.33428830108872
33.34,39.42525479762902,-120.33694977455356
33.34,39.424960035285466,-120.33597584602617
33.34,39.424152207097755,-120.33373480390614
33.33,39.424174990195574,-120.33334274003144
33.33,39.4247165227549,-120.32891196816831
33.32,39.429673191113174,-120.33630051787875
33.32,39.42912276111695,-120.3353597732713
33.32,39.426051873163765,-120.3389205958012
33.32,39.42594272074727,-120.33826499066177
33.32,39.42568559614694,-120.3377039053282
33.31,39.42935007855722,-120.33560764062565
33.31,39.42812537467932,-120.33018125695261
33.3,39.430876945313805,-120.33701763313216
33.3,39.42611866751389,-120.33895569496231
33.3,39.42490671398033,-120.32971658265377
33.3,39.42516776558833,-120.32826734763337
33.29,39.42923208858445,-120.33522771559424
33.29,39.429197715506525,-120.3344281509046
33.28,39.42504820600756,-120.33604253197944
33.28,39.42434275876341,-120.33166754431562
33.27,39.429586921814824,-120.33728885259127
33.26,39.42820846255492,-120.33624502515245
33.26,39.42446631717968,-120.33933245641983
33.26,39.4232131515455,-120.3288191048427
33.25,39.42571060222074,-120.33628251726056
33.25,39.42430387754362,-120.33371426358308
33.25,39.421976504593225,-120.33252599115136
33.24,39.426967964822474,-120.33321275959767
33.24,39.42554561949676,-120.33377783075532
33.24,39.42569982109653,-120.32985603867523
33.22,39.430470309694385,-120.33211485693293
33.22,39.426486677344386,-120.32919353029588
33.21,39.429602566925496,-120.33415536849758
33.21,39.4289880673063,-120.33413789056166
33.21,39.42622939623692,-120.33404938691508
33.2,39.425615373240916,-120.3350015518613
33.19,39.429809290082126,-120.33376595236646
33.19,39.42473759014632,-120.33898952206731
33.19,39.424720656252504,-120.33356678173202
33.19,39.423069008034474,-120.33949399123352
33.18,39.42685285851689,-120.33300350603884
33.18,39.42615782695082,-120.33098302741729
33.18,39.422874634005076,-120.33047189946376
33.17,39.42402128283794,-120.33360494379113
33.15,39.43103193306486,-120.3376284511636
33.15,39.424421531441176,-120.33516045102817
33.15,39.424109304924364,-120.33445925746508
33.14,39.425163146010085,-120.33370686414237
33.14,39.424185251378525,-120.33315237845804
33.14,39.424568440194214,-120.32979413881169
33.13,39.42744582350282,-120.3291477142221
33.12,39.43058171200928,-120.33225012956953
33.12,39.429871610227465,-120.32970325702749
33.12,39.42838264226513,-120.3345840536166
33.11,39.43068032570054,-120.33184775733982
33.11,39.429276439605495,-120.33458854159944
33.11,39.42918989903947,-120.33432850957556
33.11,39.42654265412226,-120.33206062706871
33.11,39.4246002627326,-120.3378273804104
33.1,39.42894857555434,-120.33368802156266
33.1,39.428044915625954,-120.33715827792031
33.1,39.4281389319111,-120.33011320719865
33.1,39.42525815774136,-120.33193391060642
33.1,39.424262150440825,-120.32915560928173
33.09,39.430512564903445,-120.33120833267847
33.09,39.42662855200947,-120.33880391398691
33.09,39.42857239822469,-120.32849294540226
33.09,39.426580077259075,-120.33506679237996
33.09,39.42429886334717,-120.33559086791084
33.09,39.42281750011679,-120.33571144149013
33.08,39.424648798544766,-120.33874084190649
33.07,39.42829079394029,-120.33212868298233
33.07,39.422717575763734,-120.33959121095724
33.07,39.422182529354494,-120.3337601637344
33.06,39.428800679708985,-120.33480057108021
33.06,39.42834616453892,-120.33634087317004
33.05,39.42443218376887,-120.33876326559836
33.04,39.42273914833374,-120.33934415165129
33.03,39.42633308705496,-120.332788369108
33.03,39.426037459243304,-120.32959648727754
33.03,39.42422305662709,-120.33611011370178
33.03,39.42479693249778,-120.32938799221883
33.03,39.42439105025126,-120.3295271258198
33.03,39.4220717511959,-120.33713931038504
33.02,39.42951546909688,-120.33908215652889
33.02,39.42631532982941,-120.33181278048251
33.02,39.42609614915058,-120.32879262209971
33.02,39.42399503910448,-120.33850380726443
33.01,39.42910846537193,-120.33705153071762
33.01,39.42500695580159,-120.33375008677251
33.0,39.43045311262512,-120.33595074779625
33.0,39.4272330569584,-120.33590947254359
32.99,39.42889798029914,-120.336348924201
32.98,39.4289957304771,-120.33502521627865
32.98,39.4220181014207,-120.32912309444409
32.97,39.429961968002175,-120.33105531112496
32.97,39.4241036815893,-120.33101576713408
32.96,39.4262887198444,-120.32879825504861
32.96,39.424501466766706,-120.33003770507428
32.96,39.42240656475925,-120.33772709088876
32.95,39.42918026466428,-120.33470088641953
32.95,39.428937158912525,-120.33504142457811
32.95,39.42818776193071,-120.3374134444271
32.95,39.42332290879585,-120.33326778930972
32.95,39.422126018469,-120.33737610204494
32.94,39.429305987968384,-120.33749518000931
32.94,39.42542081931045,-120.32880274438648
32.94,39.42225097601334,-120.33744332433875
32.94,39.42332123986354,-120.33063760973958
32.93,39.42489744604357,-120.32953162258939
32.93,39.423383764619366,-120.32912013449298
32.92,39.42995666317502,-120.33399843481641
32.92,39.425088348099294,-120.33385079315714
32.91,39.43016597288056,-120.33253129903596
32.91,39.42882726393491,-120.33600950058836
32.91,39.42907482922665,-120.3346282595411
32.91,39.42371239550269,-120.33122050099406
32.91,39.423271426882636,-120.32986916662408
32.9,39.42738521303646,-120.33736760064934
32.9,39.42696205161455,-120.33134445836642
32.9,39.42296809217464,-120.32810470615935
32.89,39.429790724894666,-120.33057224576227
32.88,39.43050312812192,-120.33745863564715
32.88,39.429136697070795,-120.3347343754392
32.88,39.43000832848476,-120.33017444534109
32.88,39.42754144579704,-120.33834238628702
32.88,39.42691379472306,-120.33834458590846
32.88,39.424567416713,-120.33197505760984
32.87,39.42408235114214,-120.3376492073145
32.87,39.42494339017421,-120.3286991506864
32.87,39.42335328010523,-120.33043050557727
32.86,39.42432984396092,-120.33474112747056
32.86,39.42276022765253,-120.3291480640992
32.85,39.42684796893536,-120.3369161607794
32.85,39.426466338423104,-120.3372575013605
32.85,39.42564357329825,-120.32856427340829
32.85,39.42510467623045,-120.32830624296557
32.85,39.42424135322206,-120.3287970336986
32.85,39.422437174433895,-120.33743467007466
32.84,39.4256316621739,-120.33589180567921
32.84,39.42250832953062,-120.32976427073693
32.83,39.425347649455325,-120.32875334518532
32.83,39.424388895439826,-120.33055642437839
32.83,39.42343756905461,-120.33070185282803
32.83,39.423339494139476,-120.33026823113583
32.82,39.430979495932355,-120.33358676838746
32.82,39.42237127309167,-120.33216493428537
32.81,39.42965143215136,-120.33349350705402
32.81,39.42715443437177,-120.3377850778007
32.8,39.42475341249773,-120.33891013633003
32.8,39.42390686539995,-120.33177210712554
32.8,39.42368339640903,-120.32900505209359
32.8,39.422018844472085,-120.33032300279042
32.79,39.42763488890569,-120.33676272028626
32.79,39.42509331793458,-120.32965957490595
32.78,39.4283468382243,-120.33754088656647
32.77,39.43064353794175,-120.3318472228768
32.77,39.429016728982205,-120.33561415494935
32.77,39.42505135847626,-120.33746147484344
32.76,39.42898524050617,-120.33933601488053
32.76,39.4242879309725,-120.33944074114865
32.75,39.42609807440883,-120.33780945423841
32.75,39.426815259001735,-120.3307849914088
32.75,39.426326083424726,-120.33259206373695
32.75,39.42425111107581,-120.33842224730039
32.75,39.42357478701346,-120.3349661326634
32.75,39.42236558648448,-120.32872152687392
32.74,39.43070836673918,-120.33596584549738
32.74,39.430224544140565,-120.33251508842842
32.74,39.43000241349552,-120.33293556666166
32.74,39.42989634571025,-120.33268093747799
32.74,39.429116169560835,-120.33511512414661
32.74,39.42594412996893,-120.3293704967946
32.74,39.425919335503565,-120.32819861041361
32.73,39.429609087030414,-120.33338198820339
32.73,39.429711999886784,-120.33272659942396
32.73,39.42874396022248,-120.33485377362868
32.73,39.42421739135696,-120.33164866273556
32.72,39.42537185880021,-120.33539040565601
32.72,39.423294418032945,-120.33817794622452
32.72,39.42435545676927,-120.33118718542663
32.72,39.42318376178106,-120.33077209837577
