HT,y,x
34.84,38.57577214261507,-122.41799794137344
34.83,38.577201791775074,-122.42017007188382
34.83,38.57672708425626,-122.41914796566645
34.83,38.57397458059168,-122.41812629524001
34.82,38.57487513407313,-122.41501733205175
34.81,38.574864127391656,-122.41467244439247
34.8,38.57697919783935,-122.41972894316228
34.79,38.575460448015846,-122.41714871122998
34.79,38.57423500289403,-122.42124241200406
34.78,38.57453944652478,-122.41953360952493
34.77,38.57513507915917,-122.41368360104242
34.77,38.57445323995094,-122.42022669436358
34.76,38.57833985663623,-122.42125367164286
34.76,38.5763001180037,-122.42116871286119
34.75,38.575870329219825,-122.4156886444027
34.75,38.574740383657335,-122.42005336966048
34.75,38.57471607487222,-122.4159228440173
34.74,38.579081395261504,-122.42292674680264
34.74,38.57899238136059,-122.42232363204104
34.74,38.57590792268664,-122.41740032532262
34.74,38.57465685872481,-122.41855615961073
34.74,38.574083965534534,-122.41964837632476
34.72,38.578130914438006,-122.4170287457213
34.72,38.57464328818178,-122.42001164633042
34.71,38.57444692439925,-122.41590257512
34.71,38.5740363209584,-122.41815388350228
34.7,38.57907085334839,-122.41908374269067
34.7,38.57892205081453,-122.41899224360482
34.7,38.578468113722785,-122.42120599529493
34.7,38.57846275184018,-122.41957696669857
34.7,38.57533513624194,-122.41810264227854
34.69,38.575883320256146,-122.41870591299119
34.69,38.575572161726086,-122.41784525024782
34.69,38.575271506526256,-122.41927912245707
34.68,38.579101119297356,-122.42037058423261
34.68,38.57888651191671,-122.41762472310019
34.68,38.57684401366032,-122.41798694609433
34.68,38.57658851367207,-122.41825441866403
34.68,38.574377046798794,-122.41895941339499
34.67,38.58159357877846,-122.42078787508581
34.66,38.57822890707142,-122.4197657869445
34.64,38.57858242875379,-122.41583555296438
34.64,38.57507524236866,-122.41904642859069
34.63,38.57979543213207,-122.41918422805101
34.63,38.5795430341557,-122.41763977984648
34.62,38.579140655210445,-122.41854994605315
34.62,38.57878546709202,-122.4205761748176
34.62,38.57573039445441,-122.4202541401713
34.62,38.57570649104331,-122.41883021404341
34.61,38.57517972079858,-122.41698994108916
34.59,38.581858269978454,-122.4197411462951
34.58,38.57638446827872,-122.4195464947012
34.58,38.57574932584624,-122.41848937898453
34.58,38.57572130008627,-122.41870517364858
34.57,38.58159156321586,-122.42044363249178
34.57,38.57896296307737,-122.4179172150599
34.57,38.578743730221504,-122.41876088960473
34.56,38.58217010008544,-122.42000551775071
34.56,38.579133383770035,-122.42200165557361
34.56,38.578170348727944,-122.42160790448297
34.55,38.57672820792498,-122.42086838659576
34.54,38.579709328214214,-122.41948741222978
34.54,38.574939125088584,-122.41441431220285
34.53,38.57901697399087,-122.4212129674496
34.53,38.57856626810742,-122.41928656924262
34.52,38.580354050132016,-122.42208223255616
34.52,38.57828377098088,-122.41780869511702
34.52,38.576919689378634,-122.42120395110742
34.52,38.575041047402486,-122.41861951217419
34.52,38.57440974926526,-122.41903068873448
34.51,38.5778262652696,-122.41757925083131
34.51,38.57557814256251,-122.42120603739042
34.5,38.5779557248908,-122.42099532950573
34.49,38.578253904342155,-122.4190336450124
34.49,38.576837679748,-122.41579590153604
34.49,38.575295818328875,-122.41914333031889
34.49,38.574821790710864,-122.41519681351627
34.49,38.57418888733584,-122.41797041276985
34.48,38.574155320250874,-122.42121346851499
34.47,38.578228112225936,-122.42075207380186
34.47,38.57738284312251,-122.41801607414712
34.46,38.57591316693873,-122.41961419561493
34.45,38.57869601400247,-122.41959454746663
34.45,38.57755757044931,-122.42181402272345
34.45,38.576954780711574,-122.42025467438518
34.44,38.58167517437212,-122.4196126475254
34.44,38.57798968837573,-122.4222021458899
34.44,38.57401182796555,-122.42100768817454
34.43,38.57737551197994,-122.41778614136537
34.43,38.575730033525375,-122.41754748737361
34.42,38.581381445977776,-122.42070306368444
34.42,38.5792261375695,-122.42058645587396
34.42,38.57827811455521,-122.41928779105157
34.42,38.57600224915568,-122.42002231680704
34.42,38.574612022732815,-122.42049096984924
34.41,38.57977425271691,-122.41944642804943
34.41,38.578909894773325,-122.41906014308371
34.41,38.577933629621185,-122.41875718878113
34.41,38.57773101112882,-122.42059990987839
34.4,38.58152308239801,-122.41997968264246
34.4,38.57944154529791,-122.41827441701487
34.39,38.57895876703289,-122.4178136754179
34.39,38.5771318221793,-122.42128875711578
34.38,38.5809830867468,-122.42036335180337
34.38,38.578825860957856,-122.42145088219819
34.37,38.58187042660783,-122.41967324424604
34.36,38.5798649928298,-122.42330698791129
34.36,38.579068458558396,-122.4220426370371
34.36,38.5752145464699,-122.41701550164235
34.35,38.577815733453576,-122.41955114072212
34.35,38.577993427176764,-122.41358911824369
34.35,38.57496744265051,-122.41749004027602
34.33,38.579113639431675,-122.41893786635235
34.33,38.57750315448093,-122.42201636234769
34.32,38.580845008230895,-122.41965329879349
34.32,38.579398613941606,-122.42094353807663
34.32,38.57839639788481,-122.41693405340094
34.32,38.57528506884514,-122.41782362178698
34.31,38.578313521356556,-122.41910695279184
34.31,38.57426437458081,-122.4178958199396
34.3,38.57892831769326,-122.41924503973522
34.3,38.577798851498756,-122.42146520447677
34.29,38.58086831155441,-122.41934537675566
34.29,38.57943565779567,-122.41859511517947
34.29,38.57866718643153,-122.41672506779115
34.29,38.57708977997183,-122.42064332569899
34.28,38.578009820400595,-122.42002453307487
34.27,38.57836147720413,-122.41729843663171
34.27,38.57410632185941,-122.42091159448016
34.26,38.57865699448995,-122.41946544516043
34.25,38.574859268421235,-122.41516522961514
34.25,38.57445677533833,-122.41666024184067
34.23,38.57790905543157,-122.42180611678921
34.23,38.5775873243261,-122.41477426716287
34.23,38.57454980453119,-122.42027984638604
34.22,38.58108893834307,-122.41924730979886
34.22,38.58003867603469,-122.41937460233376
34.22,38.57904987177246,-122.42244266003304
34.22,38.57591814546964,-122.41873147462401
34.22,38.57566455528664,-122.41546671059874
34.22,38.57496652792561,-122.41459987365087
34.22,38.57479524549224,-122.41809637348561
34.21,38.57872590427233,-122.42030789252996
34.21,38.57852613551921,-122.41937529825844
34.21,38.575860363878355,-122.41764905580168
34.2,38.579361985027944,-122.41979384358385
34.2,38.57685884831205,-122.42173840386344
34.2,38.57591081540354,-122.41850154664832
34.19,38.578326160972956,-122.42116088582033
34.19,38.5750559828202,-122.41577641197898
34.18,38.57973809011729,-122.41848027314356
34.18,38.5771288913903,-122.42232074303776
34.17,38.58140198956431,-122.42084224839388
34.17,38.58065106111022,-122.42247165492932
34.17,38.57847756201921,-122.4194519218147
34.17,38.577355305114146,-122.42229193951758
34.17,38.57572969117005,-122.41891224346044
34.16,38.57953166097491,-122.41439308959455
34.16,38.57701657277623,-122.42008729760332
34.16,38.575160278878315,-122.41663294789387
34.16,38.57441659815672,-122.41907707896209
34.15,38.57824000188106,-122.41972074655837
34.15,38.57583894665447,-122.41442471459494
34.14,38.57474589516943,-122.41915923491112
34.13,38.57731326854708,-122.41544177251735
34.13,38.57571626399666,-122.41551647951539
34.12,38.57514021650838,-122.41881048272792
34.11,38.579785170519294,-122.41804798350576
34.11,38.57962102769967,-122.41809296215736
34.11,38.57435649991824,-122.41882024282758
34.1,38.581238485224986,-122.42048583221532
34.1,38.57850073092938,-122.41759565766337
34.1,38.57570150273579,-122.4154465553535
34.1,38.57481771777795,-122.41683651919978
34.09,38.579489706773586,-122.41316270699677
34.08,38.5795149104187,-122.41824553722502
34.08,38.578398472625025,-122.41708330915695
34.08,38.57510676357827,-122.41526414610419
34.07,38.57725174637438,-122.42083903859042
34.07,38.57553805689811,-122.41702840123322
34.06,38.575790373542326,-122.41197820611748
34.06,38.57506508704097,-122.41519219592799
34.06,38.574798544131106,-122.41530974928688
34.05,38.57766700896321,-122.41480320552157
34.05,38.576652126864,-122.41921113043549
34.03,38.58199024259285,-122.41961345737917
34.03,38.579394869110295,-122.42296185764502
34.02,38.57975490877342,-122.42257611376893
34.02,38.57849190297741,-122.41701006319167
34.02,38.575881466835696,-122.41544863853954
34.01,38.57526299458806,-122.41519562938369
34.01,38.5741023060577,-122.41809004365273
34.0,38.582075712077994,-122.41971165813322
33.99,38.580973312495935,-122.42134899946697
33.99,38.57854997717853,-122.41692268438233
33.98,38.5779525933018,-122.42086893330959
33.97,38.579683649534985,-122.41441600364128
33.97,38.57492940717472,-122.4153998836574
33.97,38.57454291594388,-122.41616211253893
33.96,38.57797859264499,-122.42224718562638
33.96,38.578326604886335,-122.41281135772553
33.96,38.576347522196436,-122.42150488284149
33.95,38.575562802769014,-122.41727110861258
33.94,38.574536551000875,-122.41629925605528
33.93,38.579179155970145,-122.42062879137501
33.92,38.57778101711454,-122.42107391142495
33.91,38.57767109426427,-122.41762490579407
33.91,38.5765121426927,-122.41970521199117
33.91,38.574195010403514,-122.4188080751263
33.9,38.58057621544057,-122.42214486395699
33.9,38.57406414354233,-122.41658479628248
33.89,38.579448877015814,-122.41151951223306
33.88,38.57781855014805,-122.42084735936743
33.88,38.57713308115715,-122.4185477672879
33.87,38.57536030726493,-122.4142625226604
33.86,38.582233485214296,-122.4198038397383
33.86,38.5804648954049,-122.42202177429293
33.86,38.57436465448134,-122.4178689688145
33.85,38.574444272491306,-122.41595971820563
33.85,38.57380854934018,-122.41937531599146
33.84,38.58104121669477,-122.42008099400219
33.84,38.578886145140416,-122.42286614467614
33.83,38.58117833849851,-122.42042394971486
33.83,38.57847945117635,-122.41611452722508
33.83,38.577107616086344,-122.42103461502336
33.82,38.57870833116447,-122.4168084518822
33.81,38.57833752351058,-122.42014098681781
33.8,38.57855517496094,-122.42126990497147
33.79,38.57439943170545,-122.41808949102133
33.78,38.57868449151641,-122.4192610714885
33.78,38.57820564887484,-122.4218170104837
33.77,38.578804145744236,-122.4217245066127
33.77,38.57539210105947,-122.41823308970551
33.76,38.57834719892794,-122.41275556192124
33.75,38.57981072156365,-122.41924272740349
33.75,38.578719097777864,-122.42200482455438
33.75,38.57884946637727,-122.41803482530437
33.75,38.57857838862947,-122.41728037042648
33.75,38.57734048751848,-122.41407900789748
33.75,38.57492441606183,-122.4186107244897
33.75,38.57433701416091,-122.41865821522516
33.75,38.57377531634714,-122.41931546959626
33.74,38.58173261232672,-122.42360843486067
33.74,38.57635115195837,-122.41774337390645
33.73,38.57455637904724,-122.41936285709424
33.72,38.57546602832648,-122.41586463492443
33.72,38.57325561146144,-122.4208130680142
33.71,38.57512788888727,-122.41519692479915
33.7,38.58133250196733,-122.42020617887343
33.7,38.57472715167096,-122.4135496761739
33.7,38.57361971451119,-122.4189826291335
33.69,38.57833687267661,-122.41860406902958
33.69,38.57718607344034,-122.42167132327283
33.68,38.574854134925424,-122.41682779353955
33.68,38.57428106171761,-122.41869987359426
33.67,38.5784100365651,-122.42129337016529
33.67,38.577705532683694,-122.41707698468466
33.66,38.58002122756077,-122.42323848594368
33.66,38.57379385502528,-122.42104860035256
33.65,38.581685996091146,-122.41860412883085
33.64,38.57499971014663,-122.41718281766498
33.63,38.57887342642204,-122.41926384135573
33.63,38.57779099635337,-122.42124669985368
33.63,38.575585520776094,-122.41716960130215
33.63,38.57396671830348,-122.41790780194212
33.62,38.5768429271547,-122.42014302321364
33.6,38.579270022805126,-122.41828443096297
33.6,38.5779081035178,-122.42143903409566
33.59,38.57912122599618,-122.42206955453132
33.59,38.57662511072162,-122.4215372792553
33.59,38.5758086561997,-122.41759928534297
33.58,38.5787317865044,-122.42192549677142
33.57,38.579038732691075,-122.41880605914669
33.57,38.57808557462621,-122.42091336556086
33.57,38.57750438044896,-122.41947033011499
33.57,38.57446989818889,-122.41695941274183
33.56,38.577699166231625,-122.4172141340064
33.56,38.57735918856766,-122.42162703025078
33.56,38.57622992950048,-122.41919078336632
33.56,38.57449792049206,-122.41674362072126
33.55,38.58113311156985,-122.42352880401542
33.53,38.57898596432161,-122.41877914400258
33.52,38.576415526328944,-122.41984702566371
33.52,38.57525017359307,-122.42012619662543
33.51,38.57935607419281,-122.41817622180726
33.51,38.57474063840885,-122.41907855865165
33.5,38.57953833363107,-122.42142431519312
33.5,38.57890729192488,-122.41892231577079
33.5,38.576142027112,-122.42030810318876
33.5,38.57594795814532,-122.41770152987324
33.5,38.574275853707746,-122.41842423671191
33.49,38.58183501830762,-122.41985409088404
33.49,38.58138977762128,-122.42110512972005
33.49,38.580657159155486,-122.41749433439169
33.49,38.57742878223008,-122.42187312651885
33.48,38.575203374631066,-122.41512232798105
33.47,38.58011277601834,-122.41855438637552
33.47,38.57532338160689,-122.42068221083439
33.46,38.57470103699988,-122.41915585472645
33.44,38.57428487413934,-122.41822995143819
33.43,38.5787042787844,-122.41825327040196
33.43,38.57778011614134,-122.42051185886808
33.41,38.58143846113233,-122.42063854422008
33.41,38.580723059130065,-122.42169715582732
33.41,38.57853807299907,-122.42202558231214
33.41,38.57669470476793,-122.42178337285617
33.4,38.576182349710564,-122.41517310653603
33.39,38.58126985915101,-122.4196165049473
33.39,38.57786871712552,-122.42073645031199
33.39,38.57735250390161,-122.42099573108554
33.37,38.57733302171244,-122.42083369638586
33.37,38.57716540112306,-122.41804556724706
33.37,38.57411995333228,-122.41926115958341
33.37,38.5735764660485,-122.4208831252188
33.36,38.5818469359936,-122.42250449607029
33.36,38.57575794026989,-122.41558843055408
33.36,38.57571427440636,-122.41497729772209
33.35,38.57972916843319,-122.41828462107432
33.35,38.575771589054554,-122.42014255750591
33.35,38.57530595135111,-122.41873122125257
33.34,38.576925158903755,-122.42050475831584
33.34,38.576449132667015,-122.4204803459279
33.34,38.57521389354527,-122.41528368162024
33.33,38.581877379463485,-122.41932967619617
33.33,38.57905400671342,-122.42274117290827
33.33,38.57567464829491,-122.41951593921776
33.31,38.578122520492904,-122.41682166877001
33.3,38.57657287400213,-122.42149893444297
33.3,38.57435768490525,-122.42034564647719
33.3,38.5742868988008,-122.41857415965197
33.29,38.57515957678331,-122.41509609276015
33.28,38.578025462019276,-122.42259479300752
33.27,38.58210836054797,-122.41997792399249
33.27,38.578925285724196,-122.41872869426659
33.27,38.57749901720863,-122.42171785575995
33.26,38.5826721633919,-122.41733647691267
33.25,38.5781574011737,-122.4207238050235
33.25,38.5781798025482,-122.41985383904681
33.25,38.57477462005507,-122.41369087277872
33.24,38.57590314776476,-122.41750318469919
33.23,38.5780407703025,-122.42071501295715
33.23,38.57487195226931,-122.41508590426139
33.22,38.58195520552312,-122.42036781975447
33.22,38.57912733682276,-122.41903065299569
33.22,38.57832212875678,-122.42047243215667
33.21,38.574927880226724,-122.41950553808637
33.21,38.57416385017537,-122.41889747532505
33.2,38.58087022523124,-122.42007957382769
33.2,38.577685460914154,-122.4211928673037
33.2,38.57754211523155,-122.42234043284287
33.19,38.57910317017008,-122.42245814857088
33.19,38.57833102672424,-122.42260636658195
33.19,38.57629289931793,-122.42054885160049
33.19,38.576237655696886,-122.41786098065124
33.19,38.57563882023156,-122.4171850849531
33.18,38.578782169012186,-122.41909639432882
33.18,38.578573172553924,-122.42107628545664
33.18,38.576516444130945,-122.42135705375401
33.18,38.57453486809482,-122.41672346641676
33.17,38.57852991174563,-122.41696704966124
33.17,38.57506859115295,-122.41822018480127
33.16,38.57772665658831,-122.4210812823746
33.16,38.575908162142454,-122.41855869064729
33.15,38.578524165344646,-122.41883609733362
33.15,38.575801806775345,-122.41755289427115
33.14,38.57581623599398,-122.42092579816726
33.13,38.580810448964286,-122.42059119811478
33.13,38.575192120460606,-122.41808039889449
33.12,38.58094566104965,-122.42019995621867
33.12,38.576556208116415,-122.42069485666491
33.12,38.57605561798816,-122.41770964051992
33.12,38.57482428282219,-122.41805268666184
33.11,38.578448492785085,-122.41755731440486
33.11,38.57722058438277,-122.42092844137613
33.11,38.57737332850386,-122.41589358768215
33.1,38.57715252782621,-122.4208430281825
33.09,38.5759027129646,-122.42119609858833
33.08,38.580342423285806,-122.42213870319225
33.08,38.5773859676855,-122.41600922990328
33.07,38.5798447383902,-122.41831626859631
33.07,38.577928335251215,-122.41440999499767
33.07,38.576494250810846,-122.41950889273517
33.07,38.574516297300256,-122.41925661973065
33.06,38.57825751752249,-122.41934358456001
33.05,38.577306365920016,-122.42179508263713
33.04,38.58032831786812,-122.41972904801708
33.04,38.578818621394326,-122.42276929846173
33.04,38.57598572295153,-122.418633347444
33.04,38.57514782209607,-122.42000379610893
33.03,38.578476639382764,-122.42276644669475
33.03,38.57852340111729,-122.4176891193157
33.03,38.578362675949045,-122.41882392778406
33.03,38.574313032873015,-122.41956242174886
33.02,38.57823949185532,-122.41759891408006
33.02,38.577757240508184,-122.4171267562704
33.02,38.57743546459879,-122.41416644194626
33.02,38.577421720658016,-122.41426862855896
33.02,38.57593744272888,-122.41754017461058
33.02,38.575077240613815,-122.41512429909051
33.02,38.574106646477034,-122.41760869381254
33.01,38.575297706331654,-122.41793926071239
33.0,38.5800531519631,-122.42235774761151
33.0,38.57844333092054,-122.41708668849928
33.0,38.57576118006012,-122.41959127282017
33.0,38.57571736886536,-122.41529865617991
33.0,38.574396296495884,-122.41796310086475
33.0,38.5736170772151,-122.42097793347243
32.99,38.57771175609115,-122.41752474753872
32.98,38.57878592167284,-122.4226980170697
32.98,38.5748984630977,-122.41897576486664
32.97,38.58157807905181,-122.4195709196327
32.97,38.57785597544041,-122.42101074786666
32.96,38.5787256687154,-122.41488292445207
32.96,38.57524852897713,-122.42035544606458
32.95,38.5809897712036,-122.41905632191752
32.95,38.57857153920766,-122.41723397754762
32.95,38.578395289367386,-122.41715188448137
32.95,38.57630213245422,-122.41006700995695
32.94,38.58070538391378,-122.41878255814316
32.94,38.57954655161048,-122.4183396764322
32.94,38.57782093250993,-122.42176506524788
32.94,38.57576972271034,-122.4192134476337
32.94,38.57423933794181,-122.4188228835633
32.93,38.57947901942486,-122.41378124884454
32.93,38.578408450804694,-122.4125996036098
32.93,38.57546406709922,-122.41745863918742
32.92,38.57887292465463,-122.4229569015701
32.91,38.576749596275825,-122.42176457358626
32.9,38.57558807867037,-122.41750238733252
32.89,38.581718970801624,-122.41963888823639
32.89,38.58095250915574,-122.42024635080385
32.89,38.57880807325866,-122.41892630784417
32.88,38.5768641580208,-122.42162411495492
32.88,38.57638641084054,-122.41814744038997
32.87,38.57889258340262,-122.41865741431336
32.87,38.57872127744572,-122.4217641352694
32.87,38.578538493508454,-122.41639423548014
32.87,38.57541776428129,-122.41457650384204
32.86,38.57829404512661,-122.42088320485263
32.84,38.58090402805379,-122.42187137576889
32.84,38.58088179804065,-122.42021808111917
32.84,38.57526133731951,-122.417753021869
32.83,38.578899060507354,-122.42200692516096
32.83,38.57835327383042,-122.41844473647343
32.83,38.577824813269395,-122.42110015128439
32.83,38.57605532350523,-122.41887943668436
32.83,38.573623656359985,-122.4200609568054
32.82,38.580657011740776,-122.41807927029964
32.82,38.57861287062079,-122.4186707437962
32.82,38.57795014074113,-122.42208447287865
32.81,38.57674595216781,-122.4102036193725
32.81,38.57556957913537,-122.41537927737802
32.81,38.574542300615896,-122.41869661967159
32.8,38.58170984037438,-122.42022315519112
32.79,38.58217312468924,-122.42052188598294
32.79,38.58193689113508,-122.41979295177158
32.79,38.581644838608206,-122.42239749669082
32.79,38.57803524386647,-122.42160918721953
32.79,38.57539361069941,-122.4114093177125
32.78,38.57808418349306,-122.42210604917427
32.78,38.57688361449966,-122.41790964711298
32.77,38.578731637452236,-122.42057211695357
32.77,38.578684504613804,-122.41712779561077
32.77,38.57691527764559,-122.4218802855066
32.76,38.580219532469876,-122.42187710792064
32.76,38.577331321088714,-122.4212579212229
32.76,38.57616327782757,-122.41771775120989
32.76,38.574258563588245,-122.4156934254134
32.75,38.57880096741885,-122.41985478112255
32.75,38.57806587546126,-122.42153121290222
32.75,38.57747526132585,-122.41777071849431
32.74,38.57582865302139,-122.41561669319267
32.73,38.578365673771934,-122.4174019754312
32.73,38.57498571063688,-122.41612664805135
32.73,38.57415308483188,-122.41971092749385
32.72,38.58160637470471,-122.42031858251771
32.71,38.57508820155596,-122.41566415162856
32.71,38.57449291047732,-122.41782128805569
32.71,38.57390204518476,-122.42104528693642
32.7,38.57836456438618,-122.41761980630801
32.7,38.57797531483638,-122.41436765579863
32.7,38.575167409244784,-122.41977589915018
32.7,38.57483773430557,-122.41912028083031
32.69,38.5796658362863,-122.41829131813623
32.68,38.57343769791243,-122.42076945039713
32.66,38.578607563594375,-122.41878503603624
32.65,38.58209965031492,-122.41900233657496
32.65,38.57538619127692,-122.41156932162546
32.65,38.57476265736661,-122.41530704704866
32.64,38.58172528826583,-122.41969671300279
32.64,38.578566281416826,-122.41715329693616
32.64,38.57824166230596,-122.41735822519539
32.63,38.57928094042635,-122.41455772016116
32.62,38.57815473625596,-122.41884266539621
32.62,38.57788102315075,-122.42202191583031
32.62,38.575694132619525,-122.4196779699766
32.62,38.57410779746217,-122.41932905454874
32.61,38.575658838385756,-122.41733568659649
32.6,38.574985527070424,-122.4169065019386
32.59,38.57821354082062,-122.41796397192645
32.59,38.57763168539524,-122.4209938393817
32.59,38.57628344960882,-122.4203646379559
32.58,38.57859815868058,-122.41627256826078
32.58,38.57788294407546,-122.42081780642238
32.58,38.57424208960614,-122.418375818823
32.57,38.57860528785406,-122.42135396755184
32.56,38.57995181729042,-122.41853078732548
32.56,38.5786832670819,-122.42180714615162
32.56,38.57445933356834,-122.41912617330067
32.55,38.58167315535995,-122.4192684041629
32.55,38.57840619036917,-122.41788673377023
32.54,38.57742799307034,-122.42092113877021
32.54,38.57740780291528,-122.4151506967333
32.54,38.57574631675522,-122.41564489908323
32.54,38.574674087953404,-122.41488750832559
32.54,38.574321798437964,-122.42034294177613
32.52,38.58106897478936,-122.41890171681762
32.52,38.57606383135035,-122.42063480456757
32.52,38.575170095741356,-122.41525744630052
32.52,38.57455855930407,-122.41466090682148
32.52,38.57435760235054,-122.4164692757746
32.51,38.582133309977564,-122.41944072518918
32.51,38.57885006568552,-122.4217050304804
32.51,38.577955813677,-122.42254366447357
32.51,38.57717640447788,-122.42226698083978
32.5,38.57490813839576,-122.42031832212727
32.5,38.57489364170973,-122.41714042211656
32.5,38.57415439743815,-122.41871326709035
32.49,38.58135580689129,-122.41989825511322
32.49,38.57893542185817,-122.42219317502133
32.49,38.57863955040877,-122.41751436270232
32.48,38.57704306075572,-122.41971081839388
32.47,38.58206376381504,-122.41899963179381
32.47,38.5787585413703,-122.41650256453599
32.46,38.57922149956874,-122.41816608143894
32.46,38.5748738191692,-122.41834313405776
32.45,38.58162829725158,-122.41926502307324
32.45,38.577347078284255,-122.41529522129993
32.45,38.5760717246669,-122.41872010924202
32.44,38.57778711478015,-122.42191161339727
32.41,38.57687350535157,-122.4202600172713
32.41,38.57408957161584,-122.41836432808927
32.4,38.580553451876746,-122.41643132321161
32.4,38.57860028052267,-122.41622685118374
32.38,38.57707954364256,-122.41737389791619
32.38,38.5754131299088,-122.4185557977566
32.38,38.574276285822414,-122.41880273042905
32.38,38.574243271981366,-122.41563493127467
32.37,38.57598892623131,-122.42050300179586
32.37,38.57463471950922,-122.41845127434897
32.36,38.58064740039496,-122.42235668357209
32.36,38.57911277855782,-122.41818082782167
32.36,38.57803689159613,-122.4213799292014
32.36,38.57521141019536,-122.416889109955
32.36,38.57466033072519,-122.42138915949519
32.35,38.57836066952972,-122.42041799155076
32.35,38.5772693064954,-122.42220517201703
32.34,38.58024343098329,-122.41942444324854
32.33,38.57752184839985,-122.42122640886089
32.33,38.57559328850113,-122.41777802945853
32.32,38.57473504836218,-122.41822946150549
32.32,38.57484684104687,-122.414074774164
32.31,38.57906032277432,-122.42279899558996
32.31,38.578403682664856,-122.41735896219333
32.3,38.57463245394406,-122.41462059593646
32.29,38.578632784767485,-122.41921129774946
32.29,38.577811211428916,-122.41654589815866
32.29,38.57568176804297,-122.42052572489007
32.29,38.57501836393482,-122.41406474947891
32.28,38.57883508888,-122.41853838917513
32.27,38.5789289357733,-122.42272027151574
32.27,38.57499874314892,-122.41894891514767
32.25,38.57888487137965,-122.4178539847895
32.25,38.57812082167593,-122.42131744217625
32.24,38.57803979711765,-122.41840964625882
32.24,38.57790401893396,-122.42094555517156
32.24,38.57573347432419,-122.42057549721191
32.24,38.57518514431272,-122.42055710456518
32.24,38.57470683608985,-122.4147638193719
32.23,38.580561474439925,-122.42013658634812
32.23,38.57860501023199,-122.42232882882521
32.23,38.57659357122547,-122.4191149666443
32.22,38.58171535949606,-122.41932893378745
32.22,38.58146192642695,-122.41974567915099
32.22,38.579315942337914,-122.41826495246906
32.22,38.57452204287069,-122.41738767727657
32.21,38.578722851112815,-122.41785324654073
32.21,38.57521707548858,-122.41521510910802
32.2,38.57518266661527,-122.41789618795863
32.19,38.581691419551966,-122.42003825121645
32.18,38.581875469059476,-122.42053385450826
32.18,38.57529895808358,-122.41713654679093
32.17,38.57995421593863,-122.41944852258511
32.17,38.57808965925584,-122.42140684574952
32.17,38.57778462500357,-122.42138384838867
32.16,38.57884845417134,-122.41786271016886
32.16,38.574276236078745,-122.41899769150103
32.15,38.58028990142213,-122.42307523909248
32.15,38.57762366721953,-122.42136024443863
32.14,38.58007186996811,-122.4233111222024
32.14,38.57482042147699,-122.41871757504816
32.14,38.57494160459273,-122.41513702338919
32.13,38.57714084792523,-122.42109446507294
32.13,38.574877020073075,-122.41361830063941
32.12,38.57578783484156,-122.4205681259019
32.12,38.575706081324576,-122.42038993258555
32.12,38.57505252281952,-122.41914793441082
32.12,38.57474333829212,-122.41436516624717
32.11,38.57764731447106,-122.41774927396756
32.11,38.57708266268549,-122.41963352029762
32.11,38.575170051758874,-122.41545241050353
32.1,38.582576051763404,-122.4196002663418
32.1,38.581083253842955,-122.4187880968433
32.09,38.576676323015235,-122.4151988347182
32.09,38.574152655623344,-122.41933243476946
32.08,38.57799904974119,-122.41191504664967
32.08,38.57703886601326,-122.42154553516073
32.08,38.57378989000921,-122.41803210229791
32.07,38.58178872485089,-122.4193000544656
32.07,38.57875462078845,-122.41949574151712
32.06,38.58174530217999,-122.41984732794447
32.06,38.579123711947126,-122.42259732903744
32.06,38.574182320648944,-122.41675425599283
32.05,38.57767601249144,-122.42100865009645
32.05,38.574026522062034,-122.41933439865679
32.03,38.5788366307915,-122.4186990749101
32.03,38.578032478076445,-122.42205627399535
32.03,38.57444341225773,-122.4194690299266
32.02,38.577422153068184,-122.42104685769749
32.02,38.57553116028736,-122.41717697521025
32.0,38.581622989297436,-122.41937931997956
32.0,38.57741444492949,-122.42218170879087
31.99,38.579012448851,-122.41840265356018
31.99,38.577473528803765,-122.42226644698974
31.99,38.57679713348864,-122.41026481469936
31.99,38.575278845487965,-122.41737587421484
31.99,38.574496905617266,-122.41657151582729
31.99,38.574337344869555,-122.41942663152169
31.99,38.5738534075002,-122.41937869620477
31.97,38.577743591900564,-122.42091052307856
31.97,38.57769284728027,-122.41715631260104
31.97,38.57530145283399,-122.4197974697322
31.96,38.582355309887866,-122.4136881356876
31.96,38.581691472502264,-122.41984327019517
31.96,38.57752175964063,-122.41754484080144
31.96,38.57431024579073,-122.4180713035188
31.95,38.57503511996221,-122.41467384987945
31.94,38.57848756289594,-122.41749144275613
31.94,38.57824184939668,-122.41871160016498
31.94,38.57775919335272,-122.42173747213877
31.94,38.57435510404401,-122.4180746829818
31.93,38.58172146639054,-122.42016668308443
31.93,38.57860950015372,-122.41738593727149
31.93,38.578236592610764,-122.41863091993956
31.92,38.58052350427434,-122.42192296830326
31.92,38.578152569199126,-122.42102163824711
31.92,38.57812613111909,-122.42120315118807
31.9,38.581915971646126,-122.41908025065689
31.9,38.57806762948963,-122.41684047215263
31.9,38.57788105398627,-122.41077072241912
31.9,38.57429027633774,-122.41772574333454
31.89,38.57949043857876,-122.41217639513768
31.89,38.5780047761972,-122.42110224933234
31.88,38.579435807079356,-122.41801018953842
31.88,38.57819255948316,-122.41744627917514
31.88,38.578236193583976,-122.41359592551972
